EnsemblID,gene_name,logFC,PValue,FDR,F,gene_biotype,GroupA_NormCPM,GroupB_NormCPM,GroupA_stdv,GroupB_stdv,log10FDR,alias,mygene_name,summary
ENSG00000173275,ZNF449,0.267669,0.389627,0.804518,0.800828,protein_coding,2.24241,2.4165,0.979434,0.641196,0.094464,,,
ENSG00000128965,CHAC1,-0.33863,0.389657,0.804518,0.800513,protein_coding,1.50949,1.12171,0.4591,0.510567,0.094464,,,
ENSG00000089280,FUS,-0.100883,0.389686,0.804518,0.799584,protein_coding,496.204,462.454,37.6254,20.7453,0.094464,,,
ENSG00000156587,UBE2L6,0.153624,0.38973,0.804518,0.800317,protein_coding,14.4726,16.4424,2.84314,2.60549,0.094464,,,
ENSG00000160223,ICOSLG,-0.406048,0.389821,0.804585,0.800545,protein_coding,5.83585,3.23176,5.71595,0.621396,0.0944279,,,
ENSG00000138735,PDE5A,-0.4002,0.390007,0.804851,0.800001,protein_coding,2.68044,1.52938,2.29021,0.254947,0.0942845,,,
ENSG00000167766,ZNF83,0.162778,0.390232,0.80507,0.797838,protein_coding,3.71151,4.26845,0.611788,0.39498,0.0941664,,,
ENSG00000083845,RPS5,0.149704,0.390242,0.80507,0.798932,protein_coding,1014.37,1125.25,180.312,174.934,0.0941664,,,
ENSG00000199753,SNORD104,0.185746,0.390288,0.80507,0.797631,snoRNA,4.26681,4.5661,1.32383,0.356206,0.0941664,,,
ENSG00000197444,OGDHL,0.190515,0.39045,0.805073,0.797491,protein_coding,4.58702,5.41535,1.59815,0.387216,0.0941645,,,
ENSG00000160439,RDH13,0.135782,0.39052,0.805073,0.79691,protein_coding,21.2488,22.7043,4.34845,1.52027,0.0941645,,,
ENSG00000187742,SECISBP2,-0.115967,0.39052,0.805073,0.796683,protein_coding,28.5175,26.2214,2.21949,2.75254,0.0941645,,,
ENSG00000144395,CCDC150,0.265028,0.390522,0.805073,0.798004,protein_coding,7.47926,7.90993,4.27459,1.88176,0.0941645,,,
ENSG00000226360,RPL10AP6,0.113248,0.390761,0.805349,0.795841,processed_pseudogene,128.968,139.363,15.1545,9.24775,0.0940161,,,
ENSG00000124641,MED20,0.187579,0.390771,0.805349,0.797095,protein_coding,16.9761,20.2541,5.17467,3.74995,0.0940161,,,
ENSG00000111684,LPCAT3,0.139896,0.390866,0.805425,0.796243,protein_coding,43.0987,48.285,9.33596,2.50863,0.093975,,,
ENSG00000171700,RGS19,0.235855,0.391047,0.805563,0.796132,protein_coding,27.7644,34.3193,12.3932,2.44012,0.0939007,,,
ENSG00000066117,SMARCD1,-0.120707,0.391049,0.805563,0.794841,protein_coding,78.4897,72.6192,12.5345,3.31372,0.0939007,,,
ENSG00000233834,GIRGL,0.182682,0.391271,0.805899,0.794262,lncRNA,3.15535,3.84562,0.910788,0.453964,0.0937192,,,
ENSG00000213903,LTB4R,0.2076,0.391403,0.805904,0.794618,protein_coding,4.6668,4.86065,1.80468,0.60178,0.0937165,,,
ENSG00000143553,SNAPIN,0.134093,0.391411,0.805904,0.793995,protein_coding,50.8276,56.4592,9.56838,4.89315,0.0937165,,,
ENSG00000273142,LINC02604,0.364813,0.391448,0.805904,0.7941,lncRNA,1.03129,1.59525,0.764248,0.586547,0.0937165,,,
ENSG00000249590,ENSG00000249590,-0.182153,0.391616,0.806132,0.793185,protein_coding,5.48771,4.57499,1.50067,0.642847,0.0935939,,,
ENSG00000111911,HINT3,-0.179475,0.391836,0.806244,0.793401,protein_coding,13.7845,11.472,4.54484,1.51638,0.0935333,,,
ENSG00000108370,RGS9,-0.241846,0.391928,0.806244,0.793123,protein_coding,5.79101,5.39551,2.62136,1.23985,0.0935333,,,
ENSG00000112983,BRD8,-0.161394,0.391937,0.806244,0.793043,protein_coding,21.9389,19.6589,4.50477,3.18557,0.0935333,,,
ENSG00000123094,RASSF8,-0.216835,0.391946,0.806244,0.793077,protein_coding,5.60699,4.98398,1.7752,0.973395,0.0935333,,,
ENSG00000165474,GJB2,-0.146799,0.392068,0.806244,0.792184,protein_coding,23.5086,21.5884,4.84139,2.95698,0.0935333,,,
ENSG00000303010,ENSG00000303010,-0.285113,0.392126,0.806244,0.792649,lncRNA,2.15406,1.88994,0.964354,0.499037,0.0935333,,,
ENSG00000164542,MATCAP2,0.128153,0.392133,0.806244,0.791124,protein_coding,7.27271,8.0282,0.62947,0.53813,0.0935333,,,
ENSG00000119772,DNMT3A,-0.182404,0.392184,0.806244,0.791816,protein_coding,7.44332,6.55527,1.55034,1.25028,0.0935333,,,
ENSG00000184232,OAF,0.205984,0.392358,0.806244,0.791584,protein_coding,40.095,47.7462,15.5764,2.08218,0.0935333,,,
ENSG00000109066,TMEM104,-0.163997,0.392484,0.806244,0.790306,protein_coding,9.14281,7.8995,1.92944,0.985432,0.0935333,,,
ENSG00000163590,PPM1L,-0.218406,0.392506,0.806244,0.791118,protein_coding,6.73995,5.72857,2.54887,0.75969,0.0935333,,,
ENSG00000262246,CORO7,-0.193833,0.392606,0.806244,0.790739,protein_coding,12.1395,9.84937,4.79906,1.0769,0.0935333,,,
ENSG00000169223,LMAN2,-0.153868,0.392626,0.806244,0.790657,protein_coding,227.583,203.504,63.7226,8.03227,0.0935333,,,
ENSG00000013561,RNF14,0.114875,0.39267,0.806244,0.789242,protein_coding,17.0052,18.6009,1.5755,1.39323,0.0935333,,,
ENSG00000006459,KDM7A,0.153417,0.39269,0.806244,0.789412,protein_coding,8.88146,9.7561,1.23867,1.58139,0.0935333,,,
ENSG00000290387,SORD2P,-0.12771,0.39278,0.806244,0.78908,lncRNA,62.0025,56.2108,10.7297,3.73895,0.0935333,,,
ENSG00000271380,PYGO2-AS1,-0.265696,0.392987,0.806244,0.789264,lncRNA,2.61646,1.98045,1.26754,0.15011,0.0935333,,,
ENSG00000071054,MAP4K4,-0.145962,0.393035,0.806244,0.789242,protein_coding,159.32,143.17,34.8992,18.0284,0.0935333,,,
ENSG00000101247,NDUFAF5,0.173996,0.393103,0.806244,0.788713,protein_coding,8.47349,9.64714,2.13444,0.937851,0.0935333,,,
ENSG00000184209,SNRNP35,0.138459,0.393143,0.806244,0.787624,protein_coding,10.0361,11.4912,1.91104,1.04229,0.0935333,,,
ENSG00000083817,ZNF416,-0.2309,0.393293,0.806244,0.788017,protein_coding,3.07284,2.68174,0.637018,0.822359,0.0935333,,,
ENSG00000163882,POLR2H,0.136278,0.393302,0.806244,0.787921,protein_coding,214.969,236.18,36.7642,28.2285,0.0935333,,,
ENSG00000109618,SEPSECS,0.149143,0.393348,0.806244,0.786994,protein_coding,4.77132,5.40482,0.457495,0.659526,0.0935333,,,
ENSG00000234589,RPL13AP24,-0.336999,0.393415,0.806244,0.788031,processed_pseudogene,1.87084,1.27014,0.792055,0.425311,0.0935333,,,
ENSG00000186283,TOR3A,0.183306,0.393574,0.806244,0.787387,protein_coding,61.5481,71.2272,20.06,5.57955,0.0935333,,,
ENSG00000101004,NINL,-0.217166,0.393634,0.806244,0.786364,protein_coding,3.28668,2.65055,0.710142,0.663193,0.0935333,,,
ENSG00000213185,FAM24B,0.295611,0.393696,0.806244,0.787186,protein_coding,2.05808,2.86276,1.24352,0.5439,0.0935333,,,
ENSG00000119760,SUPT7L,0.132113,0.393816,0.806244,0.785301,protein_coding,16.2862,17.9712,2.06677,2.50549,0.0935333,,,
ENSG00000132635,PCED1A,0.163218,0.393831,0.806244,0.785334,protein_coding,5.19525,5.52214,1.07314,0.563243,0.0935333,,,
ENSG00000170396,ZNF804A,-0.288977,0.393854,0.806244,0.78663,protein_coding,3.21016,2.80799,1.30945,0.981701,0.0935333,,,
ENSG00000130856,ZNF236,-0.206099,0.393878,0.806244,0.78636,protein_coding,10.5035,8.60203,3.18605,1.60806,0.0935333,,,
ENSG00000163349,HIPK1,-0.13155,0.393923,0.806244,0.785152,protein_coding,29.8722,26.9452,4.41275,3.04902,0.0935333,,,
ENSG00000253683,ENSG00000253683,0.232104,0.393996,0.806244,0.785998,processed_pseudogene,5.04987,6.71338,2.62947,0.693642,0.0935333,,,
ENSG00000105483,CARD8,0.120007,0.39406,0.806244,0.784474,protein_coding,10.3583,11.5526,1.34282,0.285205,0.0935333,,,
ENSG00000182095,TNRC18,-0.162809,0.394085,0.806244,0.785628,protein_coding,99.9424,88.548,24.1562,13.2003,0.0935333,,,
ENSG00000278259,MYO19,0.121647,0.394174,0.806244,0.78407,protein_coding,41.8137,46.0239,5.66316,4.56949,0.0935333,,,
ENSG00000070718,AP3M2,-0.254617,0.39418,0.806244,0.78531,protein_coding,21.0904,16.1818,12.3715,1.37983,0.0935333,,,
ENSG00000102977,ACD,0.109014,0.394426,0.806244,0.783205,protein_coding,59.533,64.3096,5.34384,4.87204,0.0935333,,,
ENSG00000174243,DDX23,-0.101561,0.394566,0.806244,0.782728,protein_coding,40.8855,37.9478,2.0476,2.03349,0.0935333,,,
ENSG00000151247,EIF4E,0.156112,0.39463,0.806244,0.783759,protein_coding,100.132,112.645,25.5061,9.41362,0.0935333,,,
ENSG00000061938,TNK2,0.119385,0.39466,0.806244,0.78241,protein_coding,17.3897,18.9451,2.32011,1.04334,0.0935333,,,
ENSG00000230979,ENSG00000230979,0.107143,0.394697,0.806244,0.78228,processed_pseudogene,44.8682,48.2735,3.92951,2.73333,0.0935333,,,
ENSG00000221890,NPTXR,-0.148226,0.394703,0.806244,0.783114,protein_coding,24.0118,21.2129,5.40168,1.60137,0.0935333,,,
ENSG00000196428,TSC22D2,-0.127308,0.394769,0.806244,0.782037,protein_coding,21.2615,19.583,2.92257,2.28732,0.0935333,,,
ENSG00000261582,ENSG00000261582,0.187705,0.394807,0.806244,0.782074,protein_coding,3.36417,4.04552,1.06651,0.327871,0.0935333,,,
ENSG00000104852,SNRNP70,-0.114411,0.394809,0.806244,0.781894,protein_coding,237.69,219.013,35.5895,7.90848,0.0935333,,,
ENSG00000164022,AIMP1,-0.203882,0.394817,0.806244,0.783119,protein_coding,78.874,67.2355,31.9942,4.56826,0.0935333,,,
ENSG00000183840,GPR39,0.389218,0.394843,0.806244,0.782491,protein_coding,1.08408,1.64361,0.81698,0.677426,0.0935333,,,
ENSG00000259001,ENSG00000259001,-0.280518,0.394988,0.806244,0.782701,lncRNA,4.58339,3.16906,2.82446,0.528416,0.0935333,,,
ENSG00000067066,SP100,-0.119264,0.395022,0.806244,0.781167,protein_coding,39.162,35.5945,6.06237,2.13628,0.0935333,,,
ENSG00000125484,GTF3C4,-0.12158,0.395068,0.806244,0.781009,protein_coding,54.5612,50.0611,8.95555,1.74096,0.0935333,,,
ENSG00000254093,PINX1,0.12358,0.395077,0.806244,0.780982,protein_coding,29.2946,32.1366,3.84065,3.21327,0.0935333,,,
ENSG00000213780,GTF2H4,0.114791,0.395229,0.806244,0.780465,protein_coding,28.4528,30.5508,3.67428,1.31113,0.0935333,,,
ENSG00000132688,NES,-0.232665,0.395232,0.806244,0.781724,protein_coding,9.38925,7.3713,3.82862,1.22001,0.0935333,,,
ENSG00000272886,DCP1A,-0.137999,0.395366,0.806244,0.780797,protein_coding,86.7644,77.9927,20.0085,1.77577,0.0935333,,,
ENSG00000163312,HELQ,0.183468,0.395471,0.806244,0.780905,protein_coding,8.04493,9.6791,2.86831,0.785977,0.0935333,,,
ENSG00000157483,MYO1E,0.147313,0.395488,0.806244,0.780386,protein_coding,17.2706,19.6573,4.03056,2.10321,0.0935333,,,
ENSG00000205534,SMG1P2,-0.219478,0.395493,0.806244,0.779803,transcribed_unprocessed_pseudogene,2.26021,2.07231,0.608421,0.335631,0.0935333,,,
ENSG00000127463,EMC1,-0.12864,0.395552,0.806244,0.77965,protein_coding,87.6346,79.4324,16.85,5.43543,0.0935333,,,
ENSG00000134243,SORT1,0.177088,0.395586,0.806244,0.780495,protein_coding,15.1928,17.8807,4.88102,2.30139,0.0935333,,,
ENSG00000130005,GAMT,-0.267118,0.395758,0.806244,0.7799,protein_coding,125.131,101.822,74.9288,10.0652,0.0935333,,,
ENSG00000203999,LINC01270,0.172989,0.395846,0.806244,0.778504,lncRNA,3.76567,4.40358,0.567716,0.746888,0.0935333,,,
ENSG00000109911,ELP4,0.267981,0.395913,0.806244,0.779376,protein_coding,22.4151,28.7881,11.5524,0.499046,0.0935333,,,
ENSG00000197063,MAFG,-0.106057,0.395945,0.806244,0.778022,protein_coding,52.7098,49.0054,2.83965,4.14435,0.0935333,,,
ENSG00000225447,RPS15AP10,0.337235,0.396062,0.806244,0.779018,processed_pseudogene,1.83658,2.5513,0.98078,1.05649,0.0935333,,,
ENSG00000146054,TRIM7,0.142601,0.396259,0.806244,0.777747,protein_coding,25.6256,28.3224,4.07776,4.38177,0.0935333,,,
ENSG00000118579,MED28,0.129755,0.396284,0.806244,0.777222,protein_coding,87.2602,96.2403,16.2785,6.52646,0.0935333,,,
ENSG00000088035,ALG6,-0.11333,0.396301,0.806244,0.776819,protein_coding,14.4653,13.4502,0.923084,1.01076,0.0935333,,,
ENSG00000162734,PEA15,-0.122308,0.396317,0.806244,0.776761,protein_coding,22.6731,20.4561,3.18513,1.77767,0.0935333,,,
ENSG00000255725,TDGP1,-0.323312,0.396322,0.806244,0.778213,processed_pseudogene,3.92041,2.41374,2.98846,0.519099,0.0935333,,,
ENSG00000160075,SSU72,0.102335,0.396335,0.806244,0.776693,protein_coding,102.446,109.999,7.25588,7.1002,0.0935333,,,
ENSG00000042088,TDP1,0.12948,0.396341,0.806244,0.776679,protein_coding,17.5638,19.7651,3.35064,1.18267,0.0935333,,,
ENSG00000162923,WDR26,0.166946,0.396377,0.806244,0.777792,protein_coding,43.5229,49.7765,13.2334,2.01877,0.0935333,,,
ENSG00000205639,MFSD2B,-0.109056,0.396403,0.806244,0.776464,protein_coding,34.1725,31.576,3.1797,1.66954,0.0935333,,,
ENSG00000197265,GTF2E2,0.144828,0.396433,0.806244,0.777205,protein_coding,38.5483,43.4699,9.45294,0.993692,0.0935333,,,
ENSG00000173540,GMPPB,-0.12882,0.396472,0.806244,0.77624,protein_coding,12.8055,11.8846,1.95581,0.732595,0.0935333,,,
ENSG00000272338,ENSG00000272338,0.207365,0.39648,0.806244,0.776833,lncRNA,3.38841,3.98074,1.21162,0.514251,0.0935333,,,
ENSG00000180228,PRKRA,0.112725,0.396685,0.806244,0.775507,protein_coding,36.9438,40.3939,4.85599,1.42396,0.0935333,,,
ENSG00000304732,ENSG00000304732,0.221411,0.396739,0.806244,0.775763,lncRNA,2.39972,2.99003,0.456678,0.827,0.0935333,,,
ENSG00000054116,TRAPPC3,0.141171,0.396831,0.806244,0.77596,protein_coding,91.5766,101.81,20.8445,5.55633,0.0935333,,,
ENSG00000136122,BORA,0.158143,0.396833,0.806244,0.776119,protein_coding,14.0288,16.3902,3.9236,1.47079,0.0935333,,,
ENSG00000170469,SPATA24,0.259998,0.39695,0.806244,0.774929,protein_coding,1.60087,2.09983,0.525243,0.532739,0.0935333,,,
ENSG00000130164,LDLR,-0.128309,0.397002,0.806244,0.774702,protein_coding,67.5584,62.2988,12.5768,3.7042,0.0935333,,,
ENSG00000085840,ORC1,-0.105186,0.39711,0.806244,0.774067,protein_coding,33.5141,31.4332,2.93792,1.38657,0.0935333,,,
ENSG00000184517,ZFP1,-0.210576,0.397149,0.806244,0.775209,protein_coding,6.10618,5.82164,2.60327,0.789823,0.0935333,,,
ENSG00000136279,DBNL,-0.136079,0.397274,0.806244,0.773939,protein_coding,35.6237,31.7692,7.22716,3.24556,0.0935333,,,
ENSG00000164306,PRIMPOL,0.225629,0.39737,0.806244,0.774454,protein_coding,6.26212,8.17468,3.12106,0.852872,0.0935333,,,
ENSG00000197024,ZNF398,-0.13031,0.397474,0.806244,0.772844,protein_coding,14.0282,12.6877,2.29389,0.46749,0.0935333,,,
ENSG00000135047,CTSL,0.127438,0.39751,0.806244,0.772927,protein_coding,49.6929,54.968,9.3437,2.30821,0.0935333,,,
ENSG00000130021,PUDP,0.215597,0.397564,0.806244,0.773762,protein_coding,22.5007,27.493,9.50193,1.81393,0.0935333,,,
ENSG00000172986,GXYLT2,-0.297225,0.397565,0.806244,0.773925,protein_coding,4.46023,3.07728,2.96615,0.47713,0.0935333,,,
ENSG00000065882,TBC1D1,-0.108696,0.397584,0.806244,0.772463,protein_coding,57.9528,53.7502,5.09783,4.01016,0.0935333,,,
ENSG00000079313,REXO1,-0.178405,0.397587,0.806244,0.773683,protein_coding,30.7643,26.0639,11.0556,1.94236,0.0935333,,,
ENSG00000166507,NDST2,0.158548,0.397638,0.806244,0.772392,protein_coding,4.55993,4.94243,0.683537,0.580245,0.0935333,,,
ENSG00000149639,MTCL2,0.208203,0.397642,0.806244,0.773498,protein_coding,17.3946,21.0892,7.28521,2.28855,0.0935333,,,
ENSG00000142347,MYO1F,-0.251275,0.397761,0.806244,0.772556,protein_coding,2.67927,2.02565,0.937014,0.374654,0.0935333,,,
ENSG00000289515,ENSG00000289515,0.279989,0.397784,0.806244,0.771236,lncRNA,1.29711,1.49548,0.429648,0.408703,0.0935333,,,
ENSG00000225292,LINC02935,-0.181396,0.397861,0.806244,0.772768,lncRNA,10.6759,9.01482,2.93021,1.17181,0.0935333,,,
ENSG00000108819,PPP1R9B,-0.134142,0.397891,0.806244,0.771842,protein_coding,42.9237,39.3235,6.86647,5.67798,0.0935333,,,
ENSG00000111906,HDDC2,0.13666,0.397991,0.806244,0.771877,protein_coding,67.1869,74.7509,14.1731,4.579,0.0935333,,,
ENSG00000255114,HYOU1-AS1,0.189337,0.398099,0.806244,0.771081,lncRNA,3.97058,4.46387,0.267486,1.13523,0.0935333,,,
ENSG00000243829,ENSG00000243829,0.193835,0.398196,0.806244,0.770614,processed_pseudogene,2.65489,3.15444,0.388819,0.677368,0.0935333,,,
ENSG00000168672,LRATD2,0.131001,0.398217,0.806244,0.770329,protein_coding,16.2749,17.9253,2.45315,2.0231,0.0935333,,,
ENSG00000120334,CENPL,-0.123025,0.398272,0.806244,0.770148,protein_coding,12.6072,11.6948,1.67284,0.44417,0.0935333,,,
ENSG00000110958,PTGES3,-0.100452,0.398297,0.806244,0.770053,protein_coding,681.482,635.995,55.3685,29.1585,0.0935333,,,
ENSG00000005073,HOXA11,-0.193658,0.398488,0.806244,0.770654,protein_coding,6.17056,5.71015,1.84392,0.909852,0.0935333,,,
ENSG00000258864,ENSG00000258864,-0.28599,0.398503,0.806244,0.77061,protein_coding,9.22052,6.6762,5.71211,1.40474,0.0935333,,,
ENSG00000140905,GCSH,0.131352,0.398546,0.806244,0.769676,protein_coding,85.8259,94.3803,14.5255,10.3307,0.0935333,,,
ENSG00000289138,ENSG00000289138,-0.405635,0.3986,0.806244,0.770137,lncRNA,1.66968,1.05023,0.990739,0.522117,0.0935333,,,
ENSG00000174483,BBS1,-0.172312,0.398655,0.806244,0.768996,protein_coding,4.06411,3.50163,0.548134,0.510782,0.0935333,,,
ENSG00000119523,ALG2,0.187812,0.398772,0.806244,0.769673,protein_coding,41.4096,48.4902,14.0247,1.9353,0.0935333,,,
ENSG00000104964,TLE5,-0.162807,0.398791,0.806244,0.76961,protein_coding,178.002,157.828,54.5677,11.1752,0.0935333,,,
ENSG00000146904,EPHA1,-0.205324,0.398814,0.806244,0.769547,protein_coding,9.70243,9.03142,3.73808,1.56412,0.0935333,,,
ENSG00000152795,HNRNPDL,0.173598,0.398816,0.806244,0.769526,protein_coding,265.242,300.611,76.514,18.8824,0.0935333,,,
ENSG00000155903,RASA2,-0.203136,0.398839,0.806244,0.769461,protein_coding,12.2649,9.90685,4.57649,1.56124,0.0935333,,,
ENSG00000288744,ENSG00000288744,-0.315362,0.398882,0.806244,0.769551,lncRNA,3.52607,2.28033,2.28614,0.723524,0.0935333,,,
ENSG00000150401,DCUN1D2,0.171519,0.398915,0.806244,0.768316,protein_coding,5.44255,6.5465,1.74295,0.520114,0.0935333,,,
ENSG00000179431,FJX1,-0.24974,0.398987,0.806244,0.768967,protein_coding,11.3963,8.48108,6.45948,1.1013,0.0935333,,,
ENSG00000243667,DNAAF10,-0.167701,0.399023,0.806244,0.768838,protein_coding,14.8513,12.5116,4.80356,1.15438,0.0935333,,,
ENSG00000237549,RPS6P3,-0.49074,0.399068,0.806244,0.768284,processed_pseudogene,1.38872,0.7969,0.840519,0.446417,0.0935333,,,
ENSG00000099341,PSMD8,0.1169,0.399136,0.806244,0.767228,protein_coding,190.761,207.583,29.7756,5.46353,0.0935333,,,
ENSG00000178425,NT5DC1,-0.122156,0.399136,0.806244,0.767229,protein_coding,47.9465,43.4598,8.43716,2.42966,0.0935333,,,
ENSG00000106392,C1GALT1,-0.115268,0.39918,0.806244,0.767084,protein_coding,22.9557,21.0478,1.90609,2.15806,0.0935333,,,
ENSG00000182324,KCNJ14,-0.369625,0.399204,0.806244,0.768353,protein_coding,5.53783,3.31858,4.47804,0.587128,0.0935333,,,
ENSG00000198832,SELENOM,-0.309159,0.39923,0.806244,0.76813,protein_coding,59.407,45.717,42.1413,5.56317,0.0935333,,,
ENSG00000102078,SLC25A14,0.163198,0.399264,0.806244,0.766858,protein_coding,5.68153,6.4288,1.0611,0.787101,0.0935333,,,
ENSG00000179941,BBS10,0.175474,0.399284,0.806244,0.767959,protein_coding,11.6851,13.9004,3.89846,1.52366,0.0935333,,,
ENSG00000141627,DYM,-0.119291,0.399299,0.806244,0.766686,protein_coding,25.4026,23.0566,3.49875,1.78682,0.0935333,,,
ENSG00000172818,OVOL1,0.234364,0.399386,0.806244,0.767616,protein_coding,12.9288,16.4547,6.23913,1.37441,0.0935333,,,
ENSG00000082212,ME2,0.113642,0.399423,0.806244,0.766268,protein_coding,32.6402,35.7807,4.04218,2.42136,0.0935333,,,
ENSG00000170043,TRAPPC1,0.110498,0.399438,0.806244,0.766216,protein_coding,135.254,146.051,14.2634,12.9786,0.0935333,,,
ENSG00000115514,TXNDC9,0.123547,0.399454,0.806244,0.766165,protein_coding,19.1038,20.9799,2.77835,1.36313,0.0935333,,,
ENSG00000177380,PPFIA3,-0.201441,0.399476,0.806244,0.767314,protein_coding,14.216,11.3895,6.17915,1.11738,0.0935333,,,
ENSG00000063180,CA11,-0.182961,0.399491,0.806244,0.767258,protein_coding,21.4799,18.2341,6.99454,2.93287,0.0935333,,,
ENSG00000289132,ENSG00000289132,0.320053,0.399518,0.806244,0.767044,lncRNA,1.23558,1.94414,0.897657,0.473755,0.0935333,,,
ENSG00000290003,ENSG00000290003,0.274972,0.399591,0.806273,0.76712,lncRNA,2.82838,3.80668,1.78156,0.801304,0.0935176,,,
ENSG00000049323,LTBP1,-0.260868,0.39967,0.806316,0.766849,protein_coding,3.90887,2.85782,1.96317,0.436747,0.0934949,,,
ENSG00000051128,HOMER3,-0.216396,0.399821,0.806504,0.766141,protein_coding,59.8228,49.9736,28.1664,0.749018,0.0933934,,,
ENSG00000196776,CD47,0.11036,0.400033,0.806616,0.764223,protein_coding,34.184,37.2222,3.84321,2.0982,0.0933331,,,
ENSG00000118523,CCN2,0.261257,0.400069,0.806616,0.764451,protein_coding,1.48151,2.01895,0.693064,0.446602,0.0933331,,,
ENSG00000163545,NUAK2,-0.292323,0.400088,0.806616,0.765483,protein_coding,2.2612,1.7364,0.662661,0.644639,0.0933331,,,
ENSG00000115159,GPD2,-0.1063,0.400184,0.806616,0.763713,protein_coding,75.815,70.4328,6.83988,5.04864,0.0933331,,,
ENSG00000165730,STOX1,0.180565,0.400251,0.806616,0.764151,protein_coding,5.0705,6.2252,1.81893,0.574891,0.0933331,,,
ENSG00000269556,TMEM185A,0.165298,0.400293,0.806616,0.76343,protein_coding,5.02631,5.73368,1.09846,0.296641,0.0933331,,,
ENSG00000133065,SLC41A1,0.214234,0.400373,0.806616,0.764295,protein_coding,16.2096,19.9325,7.02366,1.5934,0.0933331,,,
ENSG00000110660,SLC35F2,0.249416,0.40042,0.806616,0.764134,protein_coding,31.1379,38.8293,14.4707,3.63448,0.0933331,,,
ENSG00000112592,TBP,0.144223,0.400425,0.806616,0.763638,protein_coding,16.9383,19.3576,3.91461,1.90346,0.0933331,,,
ENSG00000279453,ENSG00000279453,-0.287058,0.400506,0.806616,0.764074,TEC,2.72158,2.49537,1.69865,0.636973,0.0933331,,,
ENSG00000135535,CD164,0.210636,0.400517,0.806616,0.763809,protein_coding,109.772,128.826,40.8141,3.21446,0.0933331,,,
ENSG00000230732,ENSG00000230732,-0.414694,0.400616,0.806616,0.763487,lncRNA,2.09591,1.08231,1.82416,0.379171,0.0933329,,,
ENSG00000105048,TNNT1,-0.161546,0.40074,0.806616,0.76306,protein_coding,134.663,119.343,41.2382,5.23888,0.0933329,,,
ENSG00000108641,B9D1,0.150777,0.40075,0.806616,0.762653,protein_coding,14.176,16.4577,3.85093,0.848131,0.0933329,,,
ENSG00000100353,EIF3D,0.102756,0.400764,0.806616,0.761775,protein_coding,144.188,154.567,11.4511,10.9472,0.0933329,,,
ENSG00000173166,RAPH1,-0.186858,0.400808,0.806616,0.762708,protein_coding,6.88802,6.28442,1.77135,1.45062,0.0933329,,,
ENSG00000261359,PYCARD-AS1,-0.414224,0.400911,0.806708,0.762602,lncRNA,1.81301,1.2421,1.239,0.373595,0.0932838,,,
ENSG00000149531,FRG1BP,-0.22988,0.401133,0.807037,0.760763,transcribed_unprocessed_pseudogene,2.40785,1.85765,0.775975,0.331696,0.0931064,,,
ENSG00000108239,TBC1D12,-0.193042,0.40123,0.807071,0.76145,protein_coding,8.55376,7.11867,2.05204,1.84094,0.0930883,,,
ENSG00000153936,HS2ST1,-0.0992674,0.401307,0.807071,0.759965,protein_coding,35.6296,33.1906,1.6088,1.42135,0.0930883,,,
ENSG00000167699,GLOD4,0.146377,0.401339,0.807071,0.761059,protein_coding,82.0252,91.7992,19.7908,5.92762,0.0930883,,,
ENSG00000129667,RHBDF2,0.228989,0.401382,0.807071,0.760916,protein_coding,23.8825,29.4082,10.5991,2.56798,0.0930883,,,
ENSG00000112425,EPM2A,0.227154,0.401441,0.807072,0.760153,protein_coding,2.23962,2.91579,0.840102,0.647355,0.0930879,,,
ENSG00000198538,ZNF28,-0.144417,0.401503,0.80708,0.759533,protein_coding,12.0843,10.6453,2.32625,0.817299,0.0930835,,,
ENSG00000086061,DNAJA1,0.125829,0.401571,0.807099,0.759408,protein_coding,218.954,239.322,41.8985,6.89723,0.0930731,,,
ENSG00000273749,CYFIP1,0.126212,0.401648,0.807137,0.759109,protein_coding,82.1323,90.1438,15.845,2.83966,0.0930528,,,
ENSG00000106609,TMEM248,0.208114,0.401859,0.807444,0.759323,protein_coding,61.8357,73.0915,23.0229,2.76966,0.0928875,,,
ENSG00000051382,PIK3CB,-0.149648,0.402006,0.807621,0.758836,protein_coding,39.7679,35.2524,8.94978,4.10009,0.0927921,,,
ENSG00000170873,MTSS1,-0.260991,0.402291,0.807757,0.756783,protein_coding,1.85195,1.39824,0.511584,0.341155,0.0927193,,,
ENSG00000263513,FAM72C,0.111865,0.402315,0.807757,0.756624,protein_coding,11.8095,12.928,1.06878,0.167047,0.0927193,,,
ENSG00000198130,HIBCH,0.115649,0.402341,0.807757,0.756527,protein_coding,27.774,30.5351,3.8389,1.92282,0.0927193,,,
ENSG00000112282,MED23,-0.122694,0.40241,0.807757,0.756308,protein_coding,12.5811,11.5252,0.728557,1.42867,0.0927193,,,
ENSG00000250073,ESAM-AS1,-0.25271,0.402412,0.807757,0.756285,lncRNA,1.68006,1.29539,0.494102,0.297073,0.0927193,,,
ENSG00000197894,ADH5,0.113679,0.402429,0.807757,0.756233,protein_coding,106.219,115.455,15.6823,4.90635,0.0927193,,,
ENSG00000129968,ABHD17A,0.127624,0.402481,0.807757,0.756272,protein_coding,36.6,40.2309,6.57646,1.73719,0.0927193,,,
ENSG00000131148,EMC8,0.136136,0.402636,0.80784,0.756357,protein_coding,81.9233,90.8817,17.5679,5.57182,0.0926745,,,
